datetime,SDNN,RMSSD,NN50,PNN50,HRmax - HRmin,VLF Power,LF Power,HF Power,LFPeak/HFPeak,LF/HF,SDANN 24h,ASDNN 24h,Prediction
2020-02-14 01:08:31,33.47990140614983,45.22123755242527,71,22.32704402515723,1.75,126.54723944123364,220.28311582899633,276.1509569853177,0.23684210526315788,0.7976909377167514,75.2772685856071,77.55325654862065,[145.6115]
2020-02-14 01:13:31,34.524180078385726,41.05593605325554,62,19.871794871794872,2.6700000000000017,183.68563268113678,224.1537149257296,218.41781277853667,0.1524163568773234,1.0262611463516889,74.58968629839738,76.75376476648266,[137.92226]
2020-02-14 01:18:31,41.30422136702643,43.22433486705882,54,19.708029197080293,4.049999999999997,430.8518381866025,397.6222511284502,362.32416376931434,0.1583011583011583,1.097421289797303,73.87399527885988,76.11103008451045,[108.37296]
2020-02-14 01:23:31,52.83222504462896,42.869355269878234,51,17.05685618729097,2.3000000000000043,172.04805359411026,273.20829364558176,263.18528513445784,0.3511450381679389,1.0380834684811626,73.11648437109605,75.4826027721456,[129.76062]
2020-02-14 01:28:32,74.89196095961813,62.603815139720325,93,31.958762886597935,7.829999999999998,586.8956002299315,673.3606509222841,801.7793353526763,0.1626984126984127,0.8398328832285195,72.82362071697399,75.26150376397293,[110.547646]
2020-02-14 01:33:32,37.79653596037622,44.638429269836955,76,23.89937106918239,2.25,131.56047226596468,289.1953195072148,455.1090798298786,0.2509505703422053,0.6354417706087451,72.10637481258199,74.65266070976334,[134.59172]
2020-02-14 01:38:32,55.73416847755713,50.808532198467525,72,24.324324324324326,6.099999999999994,624.0266152817226,574.6217318239819,624.1948200419312,0.15953307392996108,0.9205807439821126,72.09143522084453,74.22473948974594,[107.58574]
2020-02-14 01:43:31,35.921105047101136,38.065338338652246,39,12.745098039215685,6.680000000000007,363.31215171577566,227.1067772585867,340.2275200427431,0.1583011583011583,0.6675144245534725,71.05079540721826,73.50928332491628,[124.00307]
2020-02-14 01:48:31,56.76973551465108,42.55026736387239,47,16.206896551724135,11.880000000000003,313.9994139640175,630.6248841578611,364.2477232953209,0.17509727626459143,1.7313076893182657,70.6474212945882,72.88228092998803,[106.07692]
2020-02-14 01:53:31,61.27009101078233,49.37456339310445,46,17.760617760617762,7.649999999999999,894.893395216768,1414.4906015024194,550.43241038408,0.1607843137254902,2.5697807302361033,70.31753954448308,72.55507983578002,[91.4153]
2020-02-14 01:58:31,42.38101592181638,41.93760791399989,57,18.327974276527332,1.6799999999999997,412.4603627537136,349.884667047974,442.4585574011949,0.1626984126984127,0.7907738729318315,69.8351429680504,72.0864263225314,[115.70004]
2020-02-14 02:03:32,54.12923516255934,48.78460942599599,69,24.46808510638298,4.3799999999999955,939.4052170626726,705.470738703933,489.4128138409378,0.1752136752136752,1.4414635635862516,70.85539040184368,71.74164384043847,[94.86921]
2020-02-14 02:08:32,45.88429524446058,47.981544642818726,61,20.53872053872054,2.3200000000000003,423.5728848932261,282.9300461057371,495.0890155395677,0.18222222222222223,0.5714730830725232,70.26488992215988,71.25007140296667,[122.85219]
2020-02-14 02:13:31,43.710428738792,42.85051704720534,62,20.875420875420875,2.729999999999997,620.3312524725227,562.3646329205933,410.80822135052375,0.17372881355932204,1.3689225378008036,69.79233299014565,70.74492060549298,[95.94605]
2020-02-14 02:18:31,49.82604657851682,40.43075600239775,50,16.89189189189189,3.990000000000002,998.1540802301096,461.595407802596,380.57269917124427,0.1722689075630252,1.2128967968742665,69.34512662840977,70.28186046473124,[118.65959]
2020-02-14 02:23:32,50.22938838767105,43.95266060917598,51,16.558441558441558,6.800000000000004,433.1303113032795,230.05780842076047,246.05396552017507,0.15708812260536398,0.9349892326847989,68.73553935507296,69.80487520364916,[127.859505]
